Drill Listing
=============
Drill: .004  Tool: 1  Feed: 0  Speed: 0
X 52000  Y 232800
X 58400  Y 232800
X 64800  Y 232800
X 48800  Y 232800
X 42400  Y 232800
X 61600  Y 232800
X 56800  Y 234400
X 60000  Y 234400
X 53600  Y 234400
X 66400  Y 234400
X 50400  Y 234400
X 63200  Y 234400
X 58400  Y 237200
X 48800  Y 237200
X 61600  Y 237200
X 64800  Y 237200
X 42400  Y 237200
X 52000  Y 237200
X 55200  Y 237200
X 64200  Y 239600
X 44000  Y 242800
X 50400  Y 242800
X 53600  Y 242800
X 66400  Y 242800
X 63200  Y 242800
X 56800  Y 242800
X 60000  Y 242800
X 61600  Y 252400
X 43000  Y 252400
X 44000  Y 257000
X 50600  Y 257000
X 48400  Y 258600
X 44000  Y 258600
X 46200  Y 258600
X 44000  Y 260200
X 44000  Y 261800
X 44000  Y 263400
X 64600  Y 264600
X 47800  Y 268200
X 46800  Y 269200
X 66600  Y 270600
X 42600  Y 270800
X 66600  Y 276200
X 54400  Y 280000
X 66016  Y 280700
X 63400  Y 282400
X 56400  Y 285200
X 45800  Y 286000
X 64400  Y 290000
X 56400  Y 290800
X 51000  Y 290800
X 64800  Y 298000
X 60600  Y 299000
X 61400  Y 300400
X 60000  Y 302400
X 67192  Y 302784
X 63526  Y 303109
X 46400  Y 303400
X 65608  Y 303515
X 54400  Y 303600
X 50200  Y 303600
X 59800  Y 305000
X 46394  Y 305897
X 67200  Y 307400
X 64887  Y 310344
X 64938  Y 312136
X 59800  Y 315200
X 46000  Y 318200
X 49800  Y 318200
X 46400  Y 321400
X 42600  Y 321400
X 50200  Y 321400
X 64800  Y 321600
X 57800  Y 321600
X 54000  Y 321600
X 61000  Y 321600
X 48600  Y 323800
X 66000  Y 323800
X 50600  Y 325000
X 64000  Y 325000
X 58600  Y 325800
X 45600  Y 326200
X 59800  Y 344600
X 63600  Y 344600
X 66800  Y 344600
X 49400  Y 344600
X 45600  Y 344600
X 42400  Y 344600
X 53200  Y 344600
X 56400  Y 344600
X 63600  Y 347800
X 66800  Y 347800
X 59800  Y 347800
X 45600  Y 347800
X 53200  Y 347800
X 56400  Y 347800
X 42400  Y 347800
X 49400  Y 347800
X 56400  Y 351600
X 66800  Y 351600
X 42400  Y 351600
X 45600  Y 351600
X 63600  Y 351600
X 53200  Y 351600
X 49400  Y 351600
X 59800  Y 351600
X 59600  Y 355200
X 56400  Y 355200
X 63400  Y 355200
X 42400  Y 355200
X 45600  Y 355200
X 66600  Y 355200
X 52600  Y 355400
X 49400  Y 355400
X 42400  Y 358400
X 45600  Y 358400
X 56400  Y 358400
X 59600  Y 358400
X 63400  Y 358400
X 66600  Y 358400
X 49400  Y 358600
X 52600  Y 358600
X 56400  Y 362200
X 59600  Y 362200
X 63400  Y 362200
X 45600  Y 362200
X 66600  Y 362200
X 42400  Y 362200
X 52600  Y 362400
X 49400  Y 362400
X 45600  Y 365400
X 63400  Y 365400
X 42400  Y 365400
X 59600  Y 365400
X 66600  Y 365400
X 56400  Y 365400
X 52600  Y 365600
X 49400  Y 365600
X 70400  Y 365600
X 73600  Y 365600
X 77600  Y 365600
X 70400  Y 362400
X 73600  Y 362400
X 77600  Y 362400
X 91499  Y 359162
X 70400  Y 358600
X 73600  Y 358600
X 79200  Y 356200
X 70400  Y 355400
X 73600  Y 355400
X 91127  Y 348269
X 78600  Y 346800
X 79000  Y 339200
X 78800  Y 333600
X 91526  Y 325641
X 68600  Y 321600
X 91516  Y 321271
X 69800  Y 318000
X 91339  Y 316495
X 70000  Y 315200
X 91339  Y 311806
X 73016  Y 311536
X 81625  Y 310326
X 79123  Y 309854
X 91250  Y 306234
X 81625  Y 305526
X 72019  Y 301976
X 91427  Y 301457
X 81625  Y 300726
X 68100  Y 299300
X 70800  Y 299000
X 78114  Y 298091
X 81498  Y 294934
X 73830  Y 291706
X 90631  Y 291019
X 81498  Y 290134
X 78955  Y 285909
X 81498  Y 285334
X 90720  Y 284474
X 72905  Y 283052
X 81435  Y 280049
X 88508  Y 278459
X 81435  Y 275249
X 90896  Y 272975
X 81435  Y 270449
X 92200  Y 254800
X 71000  Y 252400
X 79000  Y 252400
X 72800  Y 242800
X 76000  Y 242800
X 79200  Y 242800
X 85600  Y 242800
X 82400  Y 242800
X 92000  Y 242800
X 88800  Y 242800
X 71800  Y 241200
X 92000  Y 240800
X 88800  Y 240800
X 85600  Y 240800
X 82400  Y 240800
X 76000  Y 240800
X 79200  Y 240800
X 71200  Y 239600
X 84000  Y 239600
X 80800  Y 239600
X 77600  Y 239600
X 90400  Y 239600
X 87200  Y 239600
X 68000  Y 239600
X 90400  Y 237200
X 68000  Y 237200
X 71200  Y 237200
X 74400  Y 237200
X 77600  Y 237200
X 80800  Y 237200
X 84000  Y 237200
X 87200  Y 237200
X 72800  Y 234400
X 69600  Y 234400
X 76000  Y 234400
X 88800  Y 234400
X 92000  Y 234400
X 85600  Y 234400
X 82400  Y 234400
X 79200  Y 234400
X 68000  Y 232800
X 71200  Y 232800
X 77600  Y 232800
X 87200  Y 232800
X 90400  Y 232800
X 84000  Y 232800
X 80800  Y 232800
X 74400  Y 232800
X 79200  Y 231400
X 72800  Y 231200
X 69600  Y 231200
X 76000  Y 231200
X 88800  Y 231200
X 92000  Y 231200
X 85600  Y 231200
X 82400  Y 231200
X 71200  Y 229600
X 87200  Y 229600
X 90400  Y 229600
X 68000  Y 229600
X 84000  Y 229600
X 74400  Y 229600
X 69600  Y 228000
X 72800  Y 228000
X 76000  Y 228000
X 88800  Y 228000
X 92000  Y 228000
X 85600  Y 228000
X 82400  Y 228000
X 71200  Y 226400
X 87200  Y 226400
X 90400  Y 226400
X 84000  Y 226400
X 68000  Y 226400
X 80800  Y 226400
X 77600  Y 226400
X 74400  Y 226400
X 69600  Y 224800
X 72800  Y 224800
X 88800  Y 224800
X 92000  Y 224800
X 85600  Y 224800
X 79200  Y 224800
X 82400  Y 224800
X 76000  Y 224800
X 68000  Y 223200
X 71200  Y 223200
X 87200  Y 223200
X 90400  Y 223200
X 84000  Y 223200
X 80800  Y 223200
X 74400  Y 223200
X 77600  Y 223200
X 69600  Y 221600
X 88800  Y 221600
X 72800  Y 221600
X 92000  Y 221600
X 85600  Y 221600
X 79200  Y 221600
X 68000  Y 220000
X 87200  Y 220000
X 71200  Y 220000
X 90400  Y 220000
X 84000  Y 220000
X 77600  Y 220000
X 88800  Y 218400
X 69600  Y 218400
X 72800  Y 218400
X 92000  Y 218400
X 85600  Y 218400
X 79200  Y 218400
X 82400  Y 218400
X 76000  Y 218400
X 76800  Y 206400
X 76800  Y 201600
X 86400  Y 201600
X 73200  Y 201000
X 76800  Y 199200
X 76800  Y 196800
X 72000  Y 196800
X 80420  Y 195465
X 91460  Y 195420
X 72000  Y 194400
X 76800  Y 194400
X 84005  Y 194100
X 92215  Y 192540
X 89430  Y 192355
X 72000  Y 192000
X 76800  Y 192000
X 81137  Y 189932
X 85937  Y 189932
X 91885  Y 187020
X 89430  Y 186690
X 87215  Y 183625
X 72000  Y 182400
X 91980  Y 178720
X 70995  Y 177845
X 84155  Y 164100
X 91615  Y 163510
X 87500  Y 162455
X 82685  Y 161160
X 84210  Y 149825
X 90850  Y 148825
X 77985  Y 138660
X 91025  Y 138485
X 85855  Y 138485
X 81100  Y 138425
X 72405  Y 123810
X 73790  Y 123795
X 75125  Y 123735
X 76560  Y 123665
X 79340  Y 123640
X 77955  Y 123640
X 86305  Y 123630
X 83510  Y 123625
X 87650  Y 123615
X 84895  Y 123615
X 88985  Y 123610
X 80735  Y 123610
X 82110  Y 123610
X 90360  Y 123600
X 91745  Y 123585
X 70985  Y 123575
X 69715  Y 122970
X 68485  Y 122205
X 67450  Y 121210
X 67550  Y 110385
X 68555  Y 109280
X 69785  Y 108510
X 88940  Y 108150
X 79755  Y 107840
X 74745  Y 107840
X 73210  Y 107820
X 78090  Y 107820
X 85005  Y 107800
X 83490  Y 107765
X 83612  Y 105600
X 74012  Y 105600
X 88412  Y 105600
X 78812  Y 105600
X 69212  Y 105600
X 78812  Y 100800
X 83612  Y 100800
X 74012  Y 100800
X 69212  Y 100800
X 78800  Y 97400
X 69212  Y 96000
X 83612  Y 96000
X 74012  Y 96000
X 88412  Y 96000
X 69212  Y 91200
X 78812  Y 91200
X 74012  Y 91200
X 83612  Y 91200
X 84766  Y 88698
X 83612  Y 86400
X 90772  Y 85867
X 70600  Y 82900
X 69212  Y 81600
X 74012  Y 81600
X 78812  Y 81600
X 80762  Y 78895
X 70543  Y 78848
X 69212  Y 76800
X 78812  Y 76800
X 72600  Y 75700
X 75377  Y 72889
X 80952  Y 71498
X 74618  Y 69575
X 68267  Y 69299
X 75400  Y 59200
X 89184  Y 57563
X 72600  Y 56800
X 90496  Y 53214
X 85525  Y 51350
X 73600  Y 49000
X 78678  Y 48446
X 88412  Y 48000
X 83612  Y 48000
X 86285  Y 46380
X 69233  Y 44378
X 86354  Y 43550
X 83612  Y 43200
X 71097  Y 41548
X 86492  Y 39960
X 83612  Y 38400
X 69212  Y 38400
X 88412  Y 38400
X 81383  Y 36922
X 86285  Y 36163
X 69212  Y 33600
X 83612  Y 33600
X 78812  Y 33600
X 81659  Y 30985
X 78812  Y 28800
X 74012  Y 28800
X 82200  Y 26200
X 76620  Y 26153
X 86561  Y 26084
X 69800  Y 23400
X 73000  Y 20400
X 77600  Y 20200
X 90200  Y 18400
X 86992  Y 17656
X 83928  Y 17618
X 79700  Y 17594
X 69501  Y 17340
X 76400  Y 10800
X 93257  Y 15729
X 107600  Y 19000
X 115400  Y 19400
X 100800  Y 26400
X 97261  Y 26429
X 103336  Y 27603
X 93212  Y 28800
X 106235  Y 31261
X 93212  Y 33600
X 98012  Y 33600
X 110999  Y 35749
X 97600  Y 38200
X 102812  Y 38400
X 107612  Y 38400
X 104786  Y 40029
X 114934  Y 40167
X 110447  Y 40374
X 115200  Y 44200
X 109963  Y 45897
X 101058  Y 46863
X 107612  Y 48000
X 103800  Y 48400
X 110170  Y 50315
X 104233  Y 50522
X 114727  Y 50936
X 117212  Y 52800
X 107612  Y 52800
X 98012  Y 52800
X 116800  Y 55400
X 114934  Y 55492
X 102812  Y 57600
X 112412  Y 57600
X 107612  Y 57600
X 115555  Y 59980
X 117005  Y 60877
X 102812  Y 62400
X 107612  Y 62400
X 114942  Y 62930
X 112103  Y 63638
X 105614  Y 64122
X 99401  Y 64122
X 95742  Y 64398
X 103543  Y 66400
X 108790  Y 67090
X 117212  Y 67200
X 112412  Y 67200
X 110170  Y 70818
X 117000  Y 71000
X 117212  Y 76800
X 115210  Y 80069
X 112034  Y 80483
X 117212  Y 81600
X 93212  Y 81600
X 97212  Y 82200
X 115831  Y 84418
X 97000  Y 86200
X 103000  Y 88800
X 93671  Y 90286
X 102812  Y 91200
X 104600  Y 93200
X 93212  Y 96000
X 98012  Y 96000
X 109200  Y 98000
X 106333  Y 99198
X 93212  Y 100800
X 98012  Y 100800
X 102812  Y 100800
X 113208  Y 101055
X 106057  Y 103064
X 93212  Y 105600
X 102812  Y 105600
X 98012  Y 105600
X 113967  Y 106302
X 106126  Y 107206
X 92900  Y 108150
X 98330  Y 108300
X 97075  Y 108300
X 101510  Y 108875
X 102765  Y 109315
X 103810  Y 110210
X 113415  Y 111410
X 105840  Y 112670
X 105990  Y 113915
X 104600  Y 114000
X 113415  Y 116311
X 106390  Y 116570
X 106185  Y 117960
X 105480  Y 119420
X 104590  Y 120625
X 106200  Y 121000
X 103015  Y 122360
X 101680  Y 123150
X 95910  Y 123540
X 97405  Y 123560
X 94440  Y 123585
X 93100  Y 123600
X 100290  Y 123615
X 98700  Y 123615
X 96195  Y 129320
X 95375  Y 134200
X 95315  Y 137075
X 100545  Y 137840
X 113200  Y 139200
X 104770  Y 139780
X 105970  Y 143570
X 100250  Y 155050
X 105830  Y 155525
X 98430  Y 159165
X 105540  Y 159800
X 93905  Y 161220
X 109925  Y 166220
X 101675  Y 168910
X 105825  Y 169240
X 102430  Y 173955
X 106215  Y 174565
X 101745  Y 178530
X 98065  Y 178580
X 103200  Y 180000
X 95705  Y 180560
X 105600  Y 182400
X 116276  Y 192600
X 115251  Y 192600
X 114400  Y 218400
X 104800  Y 218400
X 101600  Y 218400
X 98400  Y 218400
X 95200  Y 218400
X 106400  Y 220000
X 100000  Y 220000
X 103200  Y 220000
X 116000  Y 220000
X 93600  Y 220000
X 96800  Y 220000
X 109600  Y 220000
X 104800  Y 221600
X 101600  Y 221600
X 95200  Y 221600
X 98400  Y 221600
X 114400  Y 221600
X 106400  Y 223200
X 100000  Y 223200
X 103200  Y 223200
X 93600  Y 223200
X 96800  Y 223200
X 116000  Y 223200
X 109600  Y 223200
X 104800  Y 224800
X 101600  Y 224800
X 98400  Y 224800
X 95200  Y 224800
X 114400  Y 224800
X 100000  Y 226400
X 103200  Y 226400
X 106400  Y 226400
X 93600  Y 226400
X 96800  Y 226400
X 116000  Y 226400
X 109600  Y 226400
X 104800  Y 228000
X 101600  Y 228000
X 98400  Y 228000
X 95200  Y 228000
X 114400  Y 228000
X 100000  Y 229600
X 103200  Y 229600
X 106400  Y 229600
X 93600  Y 229600
X 96800  Y 229600
X 116000  Y 229600
X 109600  Y 229600
X 101600  Y 231200
X 104800  Y 231200
X 98400  Y 231200
X 95200  Y 231200
X 114400  Y 231200
X 103200  Y 232800
X 96800  Y 232800
X 93600  Y 232800
X 100000  Y 232800
X 109600  Y 232800
X 98400  Y 234400
X 108000  Y 234400
X 95200  Y 234400
X 114400  Y 234400
X 101600  Y 234400
X 115600  Y 235000
X 106400  Y 236000
X 109600  Y 237200
X 93600  Y 237200
X 112800  Y 237200
X 96800  Y 237200
X 103200  Y 237200
X 100000  Y 237200
X 109600  Y 239600
X 93600  Y 239600
X 96800  Y 239600
X 100000  Y 239600
X 103200  Y 239600
X 106400  Y 239600
X 108000  Y 240800
X 104800  Y 240800
X 101600  Y 240800
X 95200  Y 240800
X 98400  Y 240800
X 95200  Y 242800
X 98400  Y 242800
X 101600  Y 242800
X 104800  Y 242800
X 108000  Y 242800
X 104800  Y 244400
X 107000  Y 245000
X 112400  Y 251000
X 115400  Y 251800
X 112200  Y 254800
X 95000  Y 255800
X 95800  Y 257200
X 101069  Y 257481
X 99200  Y 258600
X 99400  Y 260200
X 102426  Y 260762
X 101200  Y 262000
X 102800  Y 262400
X 107600  Y 263000
X 102042  Y 272267
X 116814  Y 272532
X 97088  Y 272709
X 111330  Y 272798
X 115752  Y 276247
X 108853  Y 276955
X 94789  Y 278459
X 97531  Y 283766
X 102661  Y 283943
X 109207  Y 284031
X 115399  Y 290754
X 97000  Y 290754
X 108588  Y 291196
X 109207  Y 296061
X 115752  Y 296504
X 102484  Y 300573
X 108853  Y 300926
X 96646  Y 301369
X 108941  Y 305968
X 115399  Y 306322
X 96735  Y 306853
X 101200  Y 308000
X 103103  Y 311187
X 96911  Y 315875
X 103192  Y 316495
X 115399  Y 316760
X 108764  Y 317291
X 97088  Y 321360
X 108322  Y 321448
X 103280  Y 321625
X 100043  Y 329365
X 109312  Y 332861
X 104891  Y 334805
X 116487  Y 335590
X 106014  Y 338443
X 109295  Y 339696
X 104697  Y 339923
X 104946  Y 347392
X 110531  Y 347451
X 94169  Y 347690
X 98330  Y 347747
X 95505  Y 348232
X 102072  Y 348306
X 99800  Y 349600
X 95200  Y 349600
X 108417  Y 350828
X 113208  Y 351527
X 116352  Y 351926
X 106200  Y 352800
X 108567  Y 353373
X 114555  Y 353573
X 111461  Y 353772
X 109615  Y 355669
X 113357  Y 355818
X 105622  Y 355868
X 117300  Y 357365
X 94194  Y 359212
X 97238  Y 359412
X 103476  Y 359661
X 107868  Y 359661
X 112412  Y 360000
X 117212  Y 360000
X 109814  Y 361158
X 112210  Y 362256
X 94493  Y 362456
X 104574  Y 362506
X 104424  Y 364652
X 107612  Y 364800
X 115653  Y 364951
X 99084  Y 365151
X 110513  Y 365949
X 101979  Y 366698
X 96639  Y 366748
X 113258  Y 366947
X 118148  Y 366698
X 120494  Y 363404
X 117749  Y 362406
X 123239  Y 361408
X 122012  Y 360000
X 126982  Y 357815
X 122341  Y 357565
X 119296  Y 357316
X 128928  Y 356717
X 124536  Y 356268
X 130475  Y 355669
X 120145  Y 354571
X 129776  Y 353772
X 130775  Y 351776
X 125645  Y 350176
X 127680  Y 348682
X 131623  Y 347933
X 134567  Y 346436
X 122690  Y 346187
X 129427  Y 346187
X 125135  Y 346037
X 137562  Y 345937
X 137312  Y 342593
X 130874  Y 342044
X 126433  Y 341645
X 135416  Y 341096
X 138859  Y 339849
X 129427  Y 339150
X 141305  Y 338202
X 138360  Y 336904
X 126386  Y 336038
X 140556  Y 336006
X 124616  Y 332139
X 137582  Y 330142
X 140697  Y 326844
X 140078  Y 322421
X 139812  Y 317025
X 128932  Y 316848
X 122829  Y 316495
X 133886  Y 316406
X 134505  Y 311806
X 122210  Y 311276
X 134505  Y 306676
X 139989  Y 306588
X 128844  Y 302430
X 139901  Y 301899
X 122829  Y 301192
X 134063  Y 299069
X 139901  Y 296769
X 128844  Y 296592
X 139547  Y 291285
X 128844  Y 291108
X 134417  Y 287481
X 128844  Y 277751
X 123094  Y 277751
X 128844  Y 272975
X 142289  Y 272621
X 132596  Y 267934
X 140600  Y 263400
X 138800  Y 258600
X 122200  Y 257600
X 125400  Y 257600
X 137600  Y 257400
X 141800  Y 256400
X 120600  Y 256000
X 123800  Y 256000
X 122200  Y 254400
X 125400  Y 254400
X 120600  Y 252800
X 123800  Y 252800
X 122200  Y 251200
X 125400  Y 251200
X 140200  Y 250200
X 136400  Y 250200
X 120600  Y 249600
X 123800  Y 249600
X 122200  Y 248000
X 125400  Y 248000
X 123800  Y 246400
X 120600  Y 246400
X 140000  Y 240800
X 127200  Y 240800
X 133600  Y 240800
X 130400  Y 240800
X 140000  Y 237600
X 127200  Y 237600
X 133600  Y 237600
X 130400  Y 237600
X 140000  Y 234400
X 133600  Y 234400
X 130400  Y 234400
X 118800  Y 231800
X 133600  Y 231200
X 130400  Y 231200
X 140000  Y 231200
X 122000  Y 228600
X 140000  Y 228000
X 133600  Y 228000
X 130400  Y 228000
X 117600  Y 228000
X 119200  Y 226400
X 133600  Y 224800
X 130400  Y 224800
X 117600  Y 224800
X 140000  Y 224800
X 119200  Y 223200
X 133600  Y 221600
X 130400  Y 221600
X 140000  Y 221600
X 117600  Y 221600
X 119200  Y 220000
X 117600  Y 218400
X 120941  Y 190180
X 118874  Y 190152
X 120941  Y 188834
X 118874  Y 188824
X 134900  Y 183916
X 123600  Y 182400
X 133104  Y 180747
X 123600  Y 177600
X 130919  Y 177437
X 131633  Y 175530
X 123600  Y 175200
X 123628  Y 171916
X 132300  Y 170500
X 123600  Y 170400
X 123600  Y 168000
X 129127  Y 162616
X 123600  Y 161600
X 120326  Y 161147
X 118991  Y 161147
X 123600  Y 159800
X 120326  Y 159691
X 119092  Y 159671
X 123600  Y 154800
X 123600  Y 152200
X 123600  Y 149800
X 125200  Y 146400
X 132300  Y 144300
X 126800  Y 139400
X 132300  Y 139300
X 121800  Y 135800
X 120800  Y 133200
X 119600  Y 133200
X 119214  Y 116242
X 121423  Y 115552
X 118800  Y 110996
X 122113  Y 109339
X 141200  Y 103600
X 138198  Y 95325
X 137800  Y 93000
X 135023  Y 90009
X 138889  Y 89250
X 124737  Y 87455
X 122942  Y 85246
X 138800  Y 83600
X 128400  Y 82800
X 129200  Y 79800
X 138612  Y 78343
X 137800  Y 76000
X 137800  Y 73600
X 127222  Y 73510
X 123011  Y 70266
X 127153  Y 68195
X 131612  Y 67200
X 122804  Y 65433
X 138100  Y 65400
X 128800  Y 61800
X 137600  Y 60800
X 128000  Y 59200
X 137600  Y 58600
X 122666  Y 56321
X 127360  Y 55354
X 136500  Y 54500
X 136000  Y 52500
X 136500  Y 50500
X 123999  Y 50044
X 127774  Y 49556
X 136000  Y 48500
X 128000  Y 41800
X 129200  Y 41800
X 136200  Y 33800
X 124184  Y 26015
X 146000  Y 31800
X 145792  Y 33609
X 153800  Y 34100
X 152600  Y 34100
X 150600  Y 34600
X 155200  Y 41000
X 155200  Y 46200
X 142800  Y 46800
X 147800  Y 54800
X 158400  Y 55800
X 158400  Y 68800
X 145600  Y 77200
X 155200  Y 77200
X 149800  Y 78800
X 149000  Y 79600
X 150600  Y 79700
X 150600  Y 80900
X 156000  Y 81000
X 145600  Y 84500
X 158770  Y 85384
X 160496  Y 87731
X 148800  Y 88600
X 145800  Y 90300
X 159047  Y 91804
X 150800  Y 93000
X 158200  Y 94400
X 160412  Y 100800
X 160412  Y 105600
X 153200  Y 132200
X 153200  Y 135400
X 153200  Y 138600
X 153200  Y 141800
X 152400  Y 164000
X 151600  Y 167600
X 154800  Y 194000
X 154800  Y 195100
X 158000  Y 197800
X 153400  Y 201800
X 153400  Y 205000
X 153400  Y 211400
X 153400  Y 214600
X 159400  Y 215200
X 156000  Y 215200
X 154400  Y 216800
X 153400  Y 217800
X 159400  Y 218400
X 156000  Y 218400
X 154400  Y 220000
X 156000  Y 221600
X 159400  Y 221600
X 154400  Y 223200
X 156000  Y 224800
X 159400  Y 224800
X 154400  Y 226400
X 156000  Y 228000
X 159400  Y 228000
X 154400  Y 229600
X 156000  Y 231200
X 159400  Y 231200
X 154400  Y 232800
X 159400  Y 234400
X 156000  Y 234400
X 154400  Y 236000
X 156000  Y 237600
X 159400  Y 237600
X 157800  Y 239200
X 156000  Y 240800
X 159400  Y 240800
X 157800  Y 242400
X 143800  Y 244000
X 159400  Y 244000
X 156000  Y 244000
X 157800  Y 245600
X 144043  Y 245671
X 156000  Y 247200
X 159400  Y 247200
X 151400  Y 250400
X 154000  Y 253800
X 150105  Y 255409
X 145400  Y 257800
X 152073  Y 258092
X 152600  Y 259800
X 144600  Y 263000
X 148400  Y 266800
X 149631  Y 272798
X 155380  Y 272798
X 154761  Y 278459
X 146535  Y 278547
X 156619  Y 284739
X 152992  Y 284916
X 148746  Y 285535
X 152727  Y 290400
X 146712  Y 290577
X 146623  Y 295531
X 152904  Y 301369
X 146446  Y 301546
X 153169  Y 311276
X 153434  Y 317821
X 146977  Y 321802
X 146535  Y 326667

End of Listing
